 Wando
Black Eyed Peas
LS Jack
Hoobastak
Limp Bizkit
Felipe Dylon
Black Eyed Peas featuring Justin Timberlake
No Doubt
Broz
Rita Lee
Vinny
Chitãozinho & Xororó / Zé Ramalho
Nelly featuring Jaheim
D12 featuring Eminem
Art Popular
Jorge Aragão
Fundo de Quintal & Jorge Aragão
Adriana Calcanhoto
Hugo & Tiago
Liah
The Calling
Os Paralamas do Sucesso & Frejat
Vinimax
Vavá
Só Pra Contrariar
Tribalistas
Martinho da Vila
Os Travessos
Britney Spears featuring Madonna
Busta Rhymes featuring Mariah Carey
Pique Novo
Charlie Brown Jr & Marcelo D2
É o Tchan!
Seether featuring Amy Lee
Dogão
Brava
Tribalistas  
Nelly feat. Kelly Rowland
Jota Quest  
Robbie Williams
Thalia feat. Fat Joe
Renato Russo
Evanescence feat. Paul McCoy
Alex Cohen
Jennifer Lopez feat. Jadakiss & Styles
Jorge Vercilo
Tribalistas    
  Alexandre Pires
Pedro & Thiago
Os Mulekes
Maná
Vanessa Jackson
  Matchbox Twenty
 Os Travessos
Beyoncé featuring Jay-Z
MC Serginho
T.A.T.u.
Jorge Aragão & Jorge Vercilo
Deborah Blando
Nick Carter
Creed
Audioslave
KLB   
Roberto Carlos  
Marina Lima & Alvin L.
Britney Spears feat. Madonna
Gustavo Lins
Daniel Bedingfield
Sandy & Junior  
Mailon & Maicon
Gabriel O Pensador
Marina Lima
Santana feat. Chad Kroeger / Alex Band
Vanessa Camargo
Kaleidoscópio
Lulu Santos
Caetano Veloso
Orlando Morais
Melanie C
Ritchie
Raça Negra & Reginaldo Rossi
Tchaka Bum
Daniela Mercury
Frejat
Leonardo 
Ivete Sangalo  
Linkin Park   
Kylie Minogue  
  Rouge & Las Ketchup
Sophie Ellis-Bextor
Lasgo
Wanessa Camargo  
Kelly Key  
Luiza Possi
 Shakira
Dallas Company
Claudio Zoli
Planet Funk
Dido
Chad Kroeger featuring Josey Scott
 Sérgio & Tchelo
Michael Bolton
Cássia Eller
Alanis Morissette
Marlon & Maicon
Só Pra Contrariar & Caetano Veloso
Maskavo
Iio
No Angels
Santana featuring Michelle Branch
Mariana Kupfer
Capital Inicial   
Gorillaz  
JIVEjones
  Skank  
Supla
Rionegro & Solimões
Refla
Vanessa Carlton
Cecéu Muniz
Laura Pausini
Jorge Aragão & Zeca Pagodinho
Enrique Iglesias
No Doubt featuring Bounty Killer
NSync featuring Nelly
SNZ
ATB
RPM
Sting featuring Chebbi Mama
Maurício Manieri
Adryana & A Rapaziada
Christina Aguilera, Lil Kim, Mya & Pink
Lara Fabian
Ricardo Rikrok Ducent
Janet
Crazy Town
Pato Fu
Bicho De Pé
Falamansa
Alcazar
Richard Lugo & Snz
Faith Hill
Rick & Renner (Chantecler)
Bonde Do Tigrão
Jennifer Lopez Featuring Ja Rule
Tino
Legião Urbana
Roxette
Aerosmith
Mc Beth
Erasmo Carlos & Marisa Monte
Spiller
Chitãozinho & Xororó Com Roupa Nova
Michael Jackson
Gamação
Baião De 4
Fernanda Abreu
Manu Chao
Joe Featuring Mystikal
Biquini Cavadão & Renato Russo
Lifehouse
Gorillaz
Pixote
Kracker
Mc Naldinho & Bella
Angélica
Baha Men
Nsync
Rumbora
Nocaute
Carlinhos Brown
Dream
Westlife
Sd Boyz
Cleiton & Camargo
Luciana Mello
Adryana & A Rapaziada 
Marisa Monte (EMI)
Ivete Sangalo (Universal)
Santana feat. Rob Thomas (BMG)
As Meninas (Universal)
Os Travessos (Continental)
Christina Aguilera (BMG)
Los Hermanos (Abril)
Madonna (Warner)
Khaled (Universal)
Ara Ketu (Sony)
Santana feat. The Product G&B (BMG)
Savage Garden (Sony)
Hannah Lima (Abril)
Backstreet Boys (Virgin)
Casa Nossa (RDS)
KLB (Sony)
P.O. Box (Abril)
Maurício Manieri (Abril)
N Sync (Virgin)
Só Pra Contrariar (BMG)
Cogumelo Plutão (Universal)
Adriana Calcanhotto (BMG)
Robbie Williams (Virgin)
Pepê & Neném (Virgin)
Ed Motta (Universal)
Spice Girls (Virgin)
Five (BMG)
Karametade (Sony)
Raimundos (Warner)
É D+ (Atração)
Leonardo (BMG)
Twister (Abril)
Skank (Sony)
Zezé Di Camargo & Luciano (Sony)
Mariah Carey feat. Jay-Z (Sony)
Gigi DAgostino (Building)
Juventude S/A (Atração)
Britney Spears (Virgin)
Westlife (BMG)
Bala, Bombom & Chocolate (Abril)
Tarkan (Universal)
Harmonia do Samba (Abril)
De Falla (Sony)
O Surto (Virgin)
Terra Samba (Universal)
Daniela Mercury (BMG)
Melanie C (Virgin)
Chitãozinho & Xororó/Reba McEntire (Universal)
Pique Novo (Paradoxx)
Jota Quest (Sony)
O Rappa (Warner)
Titãs (Warner)
Rumbora (Trama)
Cleiton & Camargo (EMI)
Art Popular (EMI)
Pato Fu (BMG)
LS Jack (Indie)
Legião Urbana (EMI)
Modjo (Universal)
Shakira (Sony)
Capital Inicial (Abril)
Hanson (Universal)
Shaft (Universal)
Enrique Iglesias/Sandy & Junior (Universal)
Brian McKnight & Ivete Sangalo (Universal)
É o Tchan (Universal)
Tom Jones with Mousse T. (Roadrunner)
U2 (Universal)
Rita Lee (Universal)
Mary Mary (Sony)
Belo (EMI)
Jigaboo & Charlie Brown Jr. (Virgin)
Celine Dion (Sony)
The Corrs (Universal)
Os Morenos (Universal)
Mariah Carey (Sony)
Bom Balanço (Universal)
Só no Sapatinho (Warner)
Foo Fighters (BMG)
The Cult (Universal)
Caetano Veloso (Universal)
Exaltasamba (EMI)
Kiloucura (BMG)
Ricky Martin (Sony)
Alejandro Sanz (Warner)
Claudinho & Buchecha (Universal)
Gabriel O Pensador (Sony)
Lou Bega (BMG)
Da Melhor Qualidade (Atração)
Soweto (EMI)
Os Travessos (Atração)
Cher (Warner)
Netinho (Universal)
Rick & Renner (Continental)
Desejos (PlayArte)
Sensação (Continental)
Swing & Simpatia (Sony)
Claudinho & Buchecha (BMG)
Sem Compromisso (Continental)
Sugar Ray (Warner)
Shania Twain (Universal)
Lenny Kravitz (Warner)
Cidade Negra (Sony)
Raça Pura (BMG)
Jennifer Lopez (Sony)
Zeca Pagodinho (Universal)
José Augusto (Sony)
Molejo (BMG)
Sandy & Junior (Universal)
Raça Negra (Universal)
Elvis Costello (Warner)
Julio Iglesias/Zezé Di Camargo & Luciano (Sony)
Phil Collins (Abril)
Fat Family (EMI)
É O Tchan (Universal)
Roberta Miranda & Reginaldo Rossi (Universal)
Katinguelê (Continental)
Rionegro & Solimões (Polydor)
Asa de Águia (BMG)
Pearl Jam (Sony)
Sixpence None The Richer (Warner)
Joanna (BMG)
Bruno & Marrone (Abril)
Chris Durán (Universal)
New Radicals (Universal)
Terra Samba (Globo/Universal)
Lauryn Hill (Sony)
The Offspring (Sony)
Cake (Universal)
Tiazinha & Vinny (Sony)
Reginaldo Rossi (Sony)
Red Hot Chili Peppers (Warner)
Banda Eva (Universal)
Celine Dion & Bee Gees (Sony)
Terra Samba (RGE)
Natalie Imbruglia (BMG)
Sarah McLachlan (BMG)
Shanie Twain (Universal)
Elton John (Universal)
Leandro & Leonardo (BMG)
Paulo Ricardo (Universal)
Vinny (Indie)
Toni Braxton (BMG)
João Paulo & Daniel (Continental)
Robyn (BMG)
Nativus (EMI)
All Saints (Universal)
Raça Negra (RGE)
Lighthouse Family (Universal)
Biquini Cavadão (BMG)
Aerosmith (Sony)
Toquinho/Sandy & Junior (Universal)
Latino (Sony)
Cheiro de Amor (Universal)
Charlie Brown Jr. (Virgin)
Simply Red (Warner)
Asa de Águia (Sony)
10,000 Maniacs (Universal)
Another Level (BMG)
Deborah Blando (Virgin)
Barão Vermelho (Warner)
Brandy & Monica (Warner)
Vanessa Rangel (Virgin)
Patrulha do Samba (Paradoxx)
Andrea Bocelli (Universal)
Andréa Bocelli & Sandy (Universal)
Gian & Giovani (BMG)
Ronaldo & Os Barcelos (RDS)
Alexia (Sony)
Banda Beijo (Universal)
Cezar & Paulinho (Continental)
Zé Paulo (Atração)
OMC (Universal)
Robbie Williams (EMI)
K-Ci & JoJo (Universal)
Negritude Jr. (EMI)
Toni Braxton
Vanessa Rangel 
Cardigans
Spice Girls
É o Tchan
Will Smith
Boquinha da Garrafa
Gian & Giovani
AZ Yet featuring Peter Cetera
Claudinho & Buchecha
Katinguelê
Elton John
Gabriel O Pensador  
Netinho
Hanson
Aqua
Malícia
LeAnn Rimes
Amedeo Minghi
Chrystian & Ralf/Agnaldo Rayol
Alexia 
Virgulóides
Lighthouse Family
No Mercy
Sugar Ray
Raça Negra
Jewel
Paulo Ricardo
Só Pra Contrariar 
Fundo de Quintal
Celine Dion
Zizi Possi 
Leandro & Leonardo
Sensação
Meredith Brooks
Sarah Brightman & Andrea Bocelli
Savage Garden
Ara Ketu
Sublime
Bee Gees
R. Kelly
Molejo
Chris DeBurgh
Jamiroquai
Alexia
10,000 Maniacs
Fábio Jr.
Daniela Mercury 
Paula Cole
Chico Science & Nação Zumbi
Chrystian & Ralf
Puff Daddy
Whitney Houston
The Verve Pipe
Blur
Monica
Seal
Bragadá
Simone
Puff Daddy & Faith Evans
Planet Hemp
Alô Som
Third Eye Blind
Gala
Devotos do Ódio
Jocelyn Enriquez
Gary Barlow
Ricky Martin
Gabriel O Pensador 
Eric Clapton
João Paulo & Daniel
Los Del Rio
Mariah Carey & Boyz II Men
Fugees
George Michael
Joan Osborne
Gera Samba
Oasis
Banda Eva
Everything But The Girl
Cheiro de Amor
Os Morenos
Zélia Duncan
Take That
Carrapicho
Donato & Estefano
Donna Lewis
Beatles
Gin Blossoms
Adam Clayton & Larry Mullen
The Tony Rich Project
Robert Miles
Goo Goo Dolls
Timbalada
Bone Thugs-N-Harmony
Brandy
Counting Crows
Sandra de Sá
Tiririca
Maurício Mattar
Roberta Miranda
Inner Circle
Collective Soul
U2 & Luciano Pavarotti
Shania Twain
2Pac (featuring KC & JoJo)
Márcia Freire
Chico César
Ricardo Chaves
Renata Arruda
José Augusto
Roupa Nova
BLACKstreet featuring Dr. Dre
Placa Luminosa
Billy Ray Cyrus
Companhia do Pagode
LL Cool J
Deep Blue Something
Boyzone
Negritude Jr.
Mamonas Assassinas
Bryan Adams
Cravo & Canella
Asa de Águia
Desree 
TLC
Corona
Real McCoy
Boyz II Men
Montell Jordan
La Bouche
Royce do Cavaco
Janet Jackson
Coolio featuring L.V.
Grupo Pirraça
Annie Lennox
Leo Jaime
Shaggy
Blues Traveler
C+C Music Factory 
Nicki French
Wilson & Soraia
Andru Donalds
20 Fingers featuring Gillette
Bon Jovi
BLACKstreet
Hootie & The Blowfish
Ini Kamoze
Selena
DJ Bobo
Mike + The Mechanics
Terra Samba
Sheryl Crow
Michael Jackson & Janet Jackson
Rednex
Blessid Union Of Souls
Tina Arena
Guilherme Arantes
Soul For Real
Dionne Farris
Scatman John
Grupo Raça 
Simonny
Jorge Benjor
Ace Of Base
Cranberries
Zezé Di Camargo & Luciano with Willie Nelson
Olodum
All-4-One
Cheryl Crow
Grupo Raça
Bryan Adams, Rod Stewart & Sting
Richard Marx
Culture Beat
Haddaway
US3
Lisa Loeb & Nine Stories
Salt-n-Pepa
Sheryl Crown
Pretenders
Enigma
Salt-n-Pepa with En Vogue
Simone Moreno
Luther Vandross & Mariah Carey
Milton Nascimento
Prince
Leoni
Zeze Di Camargo & Luciano
Yahoo
Julio Iglesias
Djavan
Changing Faces
Snoop Doggy Dogg
Coolio
Beck
Stereos MCs
Marisa Monte & Gilberto Gil
Zhané
Scorpions
SWV
Crash Test Dummies
Bruce Sprinsteen
The B.C. 52s
Beto Barbosa
Rosana & Edmon
Gabrielle
Erasure
General Public
Wet Wet Wet
Patrícia Marx
Gilberto Gil
Little Texas
4 Non Blondes
Snap!
Chitãozinho & Xororó with The Bee Gees
Duran Duran
Faith No More
Maria Bethânia
Snow
Peabo Bryson & Regina Belle
Tag Team
Jon Secada
Robin S
Eros Ramazzotti
Captain Hollywood Project
UB40
Sade
Rod Stewart
Leci Brandão
A-ha
Cezar & Paulinho
Silk
Chico Buarque
Jodeci
Proclaimers
Kenny G
Ivan Lins
Nenhum de Nós
Lucio Dalla
Tears For Fears
Elba Ramalho
New Order
Banda Beijo
Herbert Vianna
Tigres de Bengala
Ultaje a Rigor
Gal Costa
Midi, Maxi & Efti
Pet Shop Boys
Paulo Ricardo & RPM
Paulinho Moska
Joanna
Daniela Mercury & Herbert Vianna
João Bosco
Apache Indian
Zizi Possi
Flávio Venturini
Air Supply
Tim Maia
Selma Reis
Vanessa Williams
George Michael & Elton John
Fagner & Roberta Miranda
R*S*F
The Farm
Ce Ce Peniston
Sula Miranda
Guns N Roses
Cover Girls
Mr. Big
Fagner
Marisa Monte & Ed Motta
Nirvana
Marina
Simply Red
Wilson Phillips
Zucchero & Paul Young
Biquini Cavadão
House Of Pain
Luis Miguel
Kris Kross
Genesis
Donna Summer
INXS
Patty Smyth with Don Henley
Dominguinhos
Lionel Richie
Em Vogue
Double You
PM Dawn
Zé Ramalho
Information Society
Queen
Swing Out Sister
Trem da Alegria
Emílio Santiago
Shabba Ranks
Charles & Eddie
14-Bis
The Cure
Adriana Calcanhotto
Roberta Flack & Maxi Priest
Metallica
Lisa Stansfield
Gypsy Kings
DeLa Soul
2 Unlimited
Fábio Jr
Vange Leonel
Extreme
Paula Abdul
C&C Music Factory
Londonbeat
Oleta Adams
João Penca & Seus Miquinhos Amestrados
Surface
Rick Astley
Vaya Con Dios
Color Me Badd
Chris Isaak
M.C. Mr. Mu & Tião Macalé
Natalie Cole & Nat King Cole
R.E.M.
Luiz Melodia
Amy Grant
Marky Mark & The Funky Bunch
Beto Guedes
M.C. Mr. Mu
Gloria Estefan
Elba Ramalho & Cládio Zoli
Righteous Brothers
REM
Styx
DNA featuring Suzanne Vega
KLF
MC Hammer
Will To Power
EMF
Aaron Neville
Suzanna Hoffs
Crystal Waters
Nelson
Skid Row
Cathy Dennis
Jesus Jones
C+C Music Factory
Leila Pinheiro
Winger
Edson Cordeiro
Ice MC
Black Box
Prince & The N.P.G.
Phil Collins
Bamdamel
Sinead OConnor
Kaoma
Technotronic featuring Felly
Jon Bon Jovi
Taylor Dayne
Alannah Myles
Jive Bunny & The Mastermixers
Luan & Vanessa
Linda Ronstadt (featuring Aaron Neville)
Stevie B
Deee-Lite
The B-52s
Maxi Priest
Gary Moore
En Vogue
Sabrina
Oingo Boingo
Tommy Page
Gerard Joling
Nikka Costa
Kiss
Milli Vanilli
Colin Hay Band
Linda Ronstadt
M.C. Batata
Paul Young
Linear
Heart
Almir Sater
Soul II Soul
Tina Turner
Adriana
Trio Los Angeles
Sonia
Carly Simon
Fevers
Margareth Menezes
Jimmy Cliff
Jason Donovan
Roy Orbison
Chico Buarque & Bebel Gilberto
Fafá de Belém/Chitãozinho & Xororó
Juliano Cesar
Roupa Nova & Commodores
Fine Young Cannibals
Sweet Sensation
Wando
Inimigos do Rei
Fafá de Belém & Chitãozinho & Xororó
Bad English
Bangles
Emílio Santiago & Verônica Sabino
Rosana
Luiz Caldas
Debbie Gibson
Anita Baker
Pinto do Acordeon
Sandra Sá
Sheriff
Chicago
Fafá de Belém
Tone Loc
Martika
Gipsy Kings
Oswaldo Montenegro
Kylie Minogue & Jason Donovan
Beach Boys
Freddie Mercury & Montserrat Caballé
Cher
Kiko Zambianchi
Stryper
Evandro Mesquita
Enya
New Kids On The Block
Eduardo Dusek & Luni
Santa Fé
The Escape Club
Edie Brickell & New Bohemians
Poison
Moraes Moreira e Pepeu Gomes
Cazuza
White Lion
Ataíde & Alexandre
Bill Medley & Jennifer Warnes
Brenda Russell
Patrick Swayze & Wendy Fraser
Tracy Chapman
Cutting Crew
Gloria Estefan & Miami Sound Machine
Verônica Sabino
Tiffany
Ed Motta
Belinda Carlisle
Def Leppard
Bobby McFerrin
Pet Shop Boys & Dusty Springfield
Terence Trent DArby
Barão Vermelho
Exposé
Housemartins
Pebbles
George Harrison
Noel
Cheap Trick
Billy Ocean
Basia
Natalie Cole
Sting
Lisa Lisa & Cult Jam
Gloria Estefan & The Miami Sound Machine
Glen Medeiros
Climie Fisher
Nico Resende
Depeche Mode
Steve Winwood
Foreigner
Johnny Hates Jazz
Jane Doboc
Wa Wa Nee
Danny Wilson
Smokey Robinson
Gonzaguinha
Level 42
Rosa Maria & Tony Osanah
Suzanne Vega
Manhoso
Joe Cocker
Eddy Benedict
Atlantic Starr
Fausto Fawcett & Os Robôs Efêmeros
Nico Rezende
Ira!
Crowded House
Europe
Gregory Abbott
Human League
Linda Ronstadt & James Ingram
Los Lobos
Toto
Benjamin Orr
Eurythmics
Starship
Bruce Hornsby & The Range
Jody Watley
Ric Ocasek
Robbie Nevil
The Jets
Glass Tiger
Boy George
Whitesnake
Adoniran Barbosa & Elis Regina
Wax
Dulce Quental
Rádio Taxi
Club Nouveau
Peter Cetera
Kenny Loggins
Cyndi Lauper
Survivor
Amado Batista
Sergio Reis
M.C. Miker G & D.J. Sven
Herb Alpert
Ultraje a Rigor
Century
John Farnham
Berlin
Double
Dionne Warwick & Friends
Patti LaBelle & Michael McDonald
Heróis da Resistência
Gloria Estefan/Miami Sound Machine
Miami Sound Machine
Falco
Lobão & Os Ronaldos
Mr. Mister
Camisa de Venus
Klymaxx
Sandro Becker
Prince & The Revolution
Matt Bianco
Propaganda
Dire Straits
Michael McDonald
Simple Minds
Bananarama
Peter Gabriel
Alphaville
Tim Moore
Tokyo
New Edition
Orchestral Manoeuvres In The Dark
SOS Band
F.R. David
Trio Rio
Moraes Moreira
Wham!
Stevie Winwood
Huey Lewis & The News
A Cor do Som/Gilberto Gil
Sandra
Nana Mouskouri
James Brown
Bryan Adams & Tina Turner
Claudia Olivetti
Gilliard
USA For Africa
Gal Costa & Tim Maia
Wham! featuring George Michael
Tunai
Tetê Espíndola
Gal Costa & Roupa Nova
Baby Consuelo
Culture Club
Kool & The Gang
Herva Doce
Metrô
Léo Jaime
Caetano Velso & Ritchie
Stevie Wonder
Freddie Mercury
Dominguinhos & Chico Buarque
Kid Abelha & Os Abóboras Selvagens
Barbra Streisand & Kim Carnes
Chaka Khan
Manhattans
Jim Diamond
John Denver
Dr. Silvana & Cia.
Gino Vannelli
Kenny Rogers/Kim Carnes/James Ingram
Lula Barbosa, Grupo Tarancón & Placa Luminosa
Rah Band
Glenn Frey
Absyntho
Blitz
Julian Lennon
Alison Moyet
Jules Shear
Sá & Guarabyra
Diana Ross
Stylistics
Baltimora
Beth Carvalho
Prêntice
Agepê
Kenny Rogers
Ultraje A Rigor
Rockwell
Eduardo Dusek
Rick James & Smokey Robinson
Vinicius Cantuária
Angela Rô Rô
Sempre Livre
Yes
Lane Brody
Biafra
Van Halen
The Cars
Paul McCartney & Michael Jackson
Lillo Thomas
John Miles
Dan Hartman
Peabo Bryson
Cindy Lauper
Gugu
Magazine
Manolo Otero
Romantics
Billy Idol
Gloria Gaynor
Bruce Springsteen
Brazilian Genghis Khan
Carpenters
Righeira
Premeditando o Breque
The Worlds Famous Supreme Team
Toquinho
Robin Gibb
Jermaine Jackson
Ney Matogrosso
Umberto Tozzi
Ann Wilson & Mike Reno
Eartha Kitt
The Police
Gang 90 & As Absurdetes
Billy Preston
Billy Joel
Alceu Valença
Raul Seixas
Irene Cara
The Korgis
Spandau Ballet
Sandra Sá & Tim Maia
Piu-Piu de Marapendí
Supertramp
Michael Jackson & Paul McCartney
Marvin Gaye
Eddy Grant
Sergio Mendes
Patti Austin & James Ingram
Brilho
Bonnie Tyler
Rita Coolidge
Miquel Brown
Gazebo
Daryl Hall & John Oates
Dorothy Moore
Taco
Roberta Flack/Peabo Bryson
Hollies
Amelinha
Kenny Rogers & Sheena Easton
Pepeu Gomes
Bob Seger & The Silver Bullet Band
Paul Anka
Spider Murphy Gang
David Christie
George Benson
Kleiton & Kledir
Jorge Ben
Chi-Lites
Kim Carnes
Hot Chocolate
Gilliard & Harmony Cats
Naked Eyes
Dicró
Air Suplly
Diana Pequeno
Dalto
Olivia Newton-John
Rita Lee & Roberto de Carvalho
Earth, Wind & Fire
Paul McCartney & Stevie Wonder
Sergio Malandro
Alan Parsons Project
Marcos Sabino
Almir Rogério
Clara Nunes
Laura Branigan
Vangelis
Gretchen
J. Geils Band
Joan Jett & The Blackhearts
Quinzinho
Vinícius Cantuária
Carole King
Adrian Gurvitz
Alessi
Steve Miller Band
Charlene
Barry Manilow
Buckner & Garcia
Ray Parker Jr
Patrice Rushen
Voggue
Secret Service
Mel Brooks
Quarterflash
Motels
Danielle
Donizetti
Vogue
Rick James
Vital Farias
Bruno Carezza
Bob James
Udo Jurgens
Neil Diamond
Benito Di Paula
Brass Construction
Don McLean
Cauby Peixoto
MIlton Nascimento
Diana Ross & Lionel Richie
John Lennon
Christopher Cross
REO Speedwagon
Barbra Streisand & Barry Gibb
Renato Terra
Boca Livre
Marcelo
L.T.D.
Groover Washington Jr.
Sheena Easton
Tom Jobim
Cláudio Nucci
Marty Balin
Richard Sanderson
Blondie
Commodores
Roger Daltrey
David Gates
A Cor do Som
Elis Regina
Geraldo Azevedo
Lucinha Lins
Joey Scarbury
Mick Fleetwood
Dolly Parton
Gilbert OSullivan
Ray Parker Jr & Raydio
Sugar Minott
Paulinho da Viola
Erasmo Carlos
Jim Capaldi
Joe Dolce
Gang 90 & As Absurdettes
Stars On 45
Beth Goulart
Barbra Streisand
Morris Albert
Cláudia Telles
Almir Guineto
Pink Floyd
Olivia Newton-John & Electric Light Orchestra
Rita Lee 
The Captain & Tennille
Fátima Guedes
Abba
Billy Preston & Syreeta
Joyce
Rupert Holmes
KC & The Sunshine Band
The Manhattans
Marina & Caetano Veloso
Ray, Goodman & Brown
Michael Johnson
Paul Davis
Benny Mardones
Leo Sayer
Viola Wills
Maxine Nightingale
Davitt Sigerson
Mireille Mathieu & Paul Anka
Love Unlimited
Jimmy Buffett
14 Bis
Tommy James
João Gilberto
Lúcia Turnbull
Toquinho & Vinícius
Leonore OMalley
Kátia
Stephanie Mills
Tavito
Olivia
Dionne Warwick
Shalamar
Raimundo Sodré
Elis Regina 
Chic
Village People
Anita Ward
Suzi Quatro & Chris Norman
Peaches & Herb
Gilson
Dr. Hook
Supretramp
Doobie Brothers
Maria Bethânia & Gal Costa
Roberto Ribeiro
Alicia Bridges
Patrick Hernandez
Tim Maia & Fábio 
Belchior
Anne Murray
Sister Sledge
The Knack
Alice Cooper
Sally Oldfield
Dobie Gray
Andy Gibb
Hermes Aquino
Samantha Sang
Nicolette Larson
Barbra Streisand & Donna Summer
Sunday
Peter Allen
Randy Brown
Steven Schlaks
Orleans
Gibson Brothers
Voyage
Dudu França
Frenéticas
Angela Maria & Agnaldo Timóteo
Instant Funk
Melissa Manchester
Patrick Dimon
Robert John
Babys
Renato Teixeira
Dennis Parker
Sonia Burnier
Amii Stewart
Rose Royce
Santa Esmeralda
Milton Nascimento & Chico BUarque
Lady Zu
Player
Frankie Valli
Luiz Ayrão
John Travolta & Olivia Newton-John
Foxy
The Floaters
Wando 
Charo & Salsoul Orchestra
Roberta Flack & Donny Hathaway
A Taste Of Honey
Sidney Magal
Gerry Rafferty
Kate Bush
Rolling Stones
D.D. Jackson
Evelyn Champagne King
Bob Marley & The Wailers
Maria Martha
Freddy Cole
Painel de Controle
Nara Leão & Chico Buarque
Marcelo & Gal Costa
Grace Jones
Liverpool Express
Chris Rea
Roberta Kelly
Stephen Bishop
Boney M
David Castle
Lucifer
Harmony Cats
Stone Bolt
Jefferson Starship
Showdown
Musique
Ronaldo Resedá
Billy Paul
Quarteto em Cy
Lilian
Meco
Jorge Bem
Sylvester
Peninha
Debbie Boone
Emotions
Eagles
Márcio Lott
Roberta Flack
Cassiano
Fernando Mendes
Leo Sayer 
Manchester
Electric Light Orchestra
Bill Conti
Hermes de Aquino
Agnaldo Timóteo
Peter Frampton
Ronnie Von
Julie Covington
Marilyn McCoo & Billy Davis, Jr.
Heatwave
Universal Robot Band
Bread
Carlos Dafé
Barry Mann
Fleetwood Mac
Johnny Rivers
Antonio Marcos
Banda Black Rio
Emerson, Lake & Palmer
Dom Beto
Gladys Knight & The Pips
Maria Creuza
Michael Sullivan
Rosemary
Miúcha & Tom Jobim
Baccara
Candi Staton
Ornella Vanoni
Marcio Lott
David Bowie
Helio Matheus
Andrea True Collection
Kaplan Kaye
Chico Buarque & Milton Nascimento
Elton John & Kiki Dee
Silver Convention
Ednardo
Four Seasons
Ruy Maurity
Eric Carmen
Grupo Tarancón 
Lou Rawls
Ataulfo Jr.
Angela Maria
Jean Claude Borelly
Alain Barrière & Nicole Cordier
Gary Wright
Andrea True Connection
Wings
Nazareth
Silvio Cesar
Walter Murphy & The Big Apple Band
Loleatta Holloway
Keith Carradine
Lettermen
Marília Barbosa
Penny McLean
João Nogueira
Vanusa
Linda Lewis
Hamilton, Joe Frank & Reynolds
Starland Vocal Band
Sylvers
Luiz Gonzaga
Trammps
Evinha
Rhythm Heritage
Maggie MacNeal
Miracles
Junior
Alain Patrick
Steve McLean
The Brothers Johnson
Twins
Gilson de Souza
Nalva Aguiar
Bandits Of Love
Bellamy Brothers
Suely Costa
Jack Jones
Barros de Alencar
